date,hmd_rlt Bazan,prs_lvl_hgt Bazan,tmp_air_dry Bazan,tmp_air_wet Bazan,tmp_dew_pnt Bazan,wind_dir Bazan,wind_spd Bazan,hmd_rlt Afek,prs_lvl_hgt Afek,tmp_air_dry Afek,tmp_air_wet Afek,tmp_dew_pnt Afek,wind_dir Afek,wind_spd Afek,prs_lvl_hgt Technion,tmp_air_dry Technion,inversion_bywind,inversion_bytemp_delta,inversion_byboth
2017-11-01,65.5,0.0,21.1875,17.125,14.225,260.0,2.9375,68.75,0.0,20.1875,16.5875,13.975,197.5,1.4375,0.0,19.8875,0,2,0
2017-11-02,77.375,0.0,19.275,16.7625,14.9375,215.0,2.5,78.875,0.0,18.8625,16.4875,14.750000000000002,135.0,1.125,0.0,18.675,0,4,0
2017-11-03,74.5,0.0,18.200000000000003,15.375,13.212499999999999,223.75,2.5,76.25,0.0,17.95,15.2875,13.2125,152.5,0.8125,0.0,17.962500000000002,0,4,0
2017-11-04,77.0,0.0,19.1,16.5,14.65,165.0,2.9375,80.25,0.0,18.625,16.412499999999998,14.8375,182.5,1.125,0.0,18.450000000000003,0,4,0
2017-11-05,72.375,0.0,19.7,16.5375,14.2375,190.0,3.125,76.0,0.0,18.999999999999996,16.237500000000004,14.237499999999999,148.75,1.1875,0.0,18.587500000000002,0,3,0
2017-11-06,77.75,0.0,19.075,16.525000000000002,14.675,180.0,2.75,80.0,0.0,18.6125,16.349999999999998,14.6875,211.25,1.25,0.0,18.25,0,1,0
2017-11-07,74.25,0.0,19.412499999999998,16.4875,14.4,255.0,2.875,75.5,0.0,18.8625,16.075000000000003,14.087499999999999,268.75,2.0,0.0,18.95,1,4,1
2017-11-08,70.5,0.0,21.9,18.3875,16.150000000000002,332.5,4.0625,72.125,0.0,20.2875,17.0875,14.862499999999999,278.75,2.0625,0.0,20.175,3,1,1
2017-11-09,60.0,0.0,21.2875,16.512500000000003,12.9125,312.5,3.9375,74.0,0.0,18.6875,15.787500000000001,13.5,218.75,1.4375,0.0,18.875,1,1,1
2017-11-10,73.25,0.0,18.45,15.424999999999999,13.2,237.5,2.75,78.5,0.0,17.249999999999996,14.8875,13.100000000000001,195.0,1.5,0.0,18.049999999999997,1,4,1
2017-11-11,73.375,0.0,18.8,15.825,13.625000000000002,268.75,3.0625,78.125,0.0,17.55,15.1625,13.299999999999999,210.0,1.3125,0.0,17.712500000000002,0,2,0
2017-11-12,57.5,0.0,20.2,14.9,10.249999999999998,145.0,3.6875,59.125,0.0,19.562500000000004,14.4375,9.85,191.25,2.125,0.0,20.4625,0,4,0
2017-11-13,35.75,0.0,24.287499999999998,15.424999999999999,7.174999999999999,152.5,5.6875,36.125,0.0,23.575,14.9375,6.624999999999999,82.5,3.9375,0.0,23.0,0,2,0
2017-11-14,76.0,0.0,19.7,16.9625,15.049999999999999,205.0,2.375,79.125,0.0,19.012499999999996,16.6375,14.987499999999999,203.75,1.3125,0.0,19.4875,1,4,0
2017-11-15,73.125,0.0,19.825,16.6125,14.2,231.25,2.9375,74.625,0.0,18.225,15.275,12.987499999999999,227.5,1.625,0.0,18.974999999999998,0,3,0
2017-11-16,71.125,0.0,19.0625,15.5875,12.825,213.75,3.25,71.25,0.0,18.0625,14.612499999999999,11.774999999999999,141.25,0.9375,0.0,19.5375,0,4,0
2017-11-17,52.75,0.0,21.100000000000005,15.175,9.524999999999999,200.0,4.5,45.5,0.0,21.1625,14.225000000000001,7.3,175.0,2.6875,0.0,22.187500000000004,1,3,1
2017-11-18,32.625,0.0,22.875,13.950000000000001,4.2875,138.75,4.3125,30.875,0.0,22.7625,13.5875,3.6,160.0,3.875,0.0,22.912499999999998,1,3,0
2017-11-19,76.125,0.0,20.787499999999998,18.087500000000002,16.3,238.75,2.625,78.125,0.0,19.7625,17.3375,15.687499999999998,192.5,1.875,0.0,19.4,1,1,0
2017-11-20,71.5,0.0,19.275,16.0625,13.675,193.75,3.8125,75.0,0.0,18.412499999999998,15.637500000000003,13.55,181.25,1.4375,0.0,18.3625,0,3,0
2017-11-21,64.875,0.0,18.500000000000004,14.7,11.2,251.25,7.1875,65.375,0.0,17.7125,14.025,10.487499999999999,243.75,3.4375,0.0,16.45,0,0,0
2017-11-22,80.25,0.0,15.200000000000001,13.325,11.6,297.5,5.0625,79.375,0.0,14.537499999999998,12.5875,10.75,268.75,2.5,0.0,13.625,0,1,0
2017-11-23,72.125,0.0,15.125,12.2875,9.6625,188.75,3.625,76.25,0.0,13.8375,11.475000000000001,9.1875,193.75,1.75,0.0,14.174999999999999,0,3,0
2017-11-24,78.75,0.0,15.225,13.1125,11.375000000000002,173.75,3.0,78.5,0.0,14.662500000000001,12.5125,10.700000000000001,126.25,1.25,0.0,15.25,0,5,0
2017-11-25,60.5,0.0,17.65,13.275,9.1,121.25,4.6875,60.375,0.0,17.025000000000002,12.6625,8.25,131.25,2.1875,0.0,16.587500000000002,0,2,0
2017-11-26,45.375,0.0,18.3625,12.237499999999999,5.825,137.5,4.125,46.25,0.0,17.6,11.774999999999999,5.475,166.25,2.5,0.0,17.787499999999998,0,3,0
2017-11-27,63.5,0.0,18.025,14.1,10.675,138.75,4.1875,64.125,0.0,17.099999999999998,13.4,10.012500000000001,155.0,2.125,0.0,16.625,0,1,0
2017-11-28,74.375,0.0,17.775000000000002,15.025,12.8125,162.5,2.9375,72.125,0.0,16.7,13.837500000000002,11.375,155.0,1.3125,0.0,16.9375,1,3,1
2017-11-29,90.5,0.0,15.8125,14.912500000000001,14.224999999999998,140.0,2.5625,88.875,0.0,15.4125,14.3125,13.4875,163.75,1.25,0.0,15.7375,2,5,1
2017-11-30,80.0,0.0,16.0375,13.95,12.2625,227.5,2.3125,79.75,0.0,15.387500000000001,13.2875,11.5125,176.25,1.0625,0.0,15.999999999999998,0,4,0
2017-12-01,63.375,0.0,16.6375,12.524999999999999,8.649999999999999,130.0,3.1875,60.875,0.0,16.35,12.0625,7.824999999999999,156.25,1.875,0.0,17.1625,0,4,0
2017-12-02,41.625,0.0,19.225,12.562500000000002,5.5875,110.0,4.8125,40.5,0.0,18.925,12.200000000000001,4.8875,102.5,3.4375,0.0,18.050000000000004,0,1,0
2017-12-03,41.25,0.0,19.475,12.5625,5.1499999999999995,122.5,4.4375,38.375,0.0,18.425,11.475,3.4625000000000004,115.0,3.0625,0.0,18.9875,0,1,0
2017-12-04,29.875,0.0,20.587500000000002,11.9625,1.7000000000000002,141.25,5.75,29.625,0.0,19.6,11.2625,0.75,123.75,3.25,0.0,19.55,0,2,0
2017-12-05,58.625,0.0,19.1375,14.625,9.925,216.25,4.6875,59.375,0.0,17.9375,13.7375,9.2875,223.75,2.25,0.0,18.4625,1,3,0
2017-12-06,60.0,0.0,16.7125,12.6625,8.487499999999999,283.75,8.1875,56.875,0.0,16.474999999999998,12.1,7.550000000000001,291.25,3.1875,0.0,14.650000000000002,0,0,0
2017-12-07,57.875,0.0,13.774999999999999,9.825000000000001,5.3625,253.75,5.25,59.75,0.0,12.799999999999999,9.212499999999999,4.8375,232.5,2.3125,0.0,11.85,0,1,0
2017-12-08,68.5,0.0,11.6,8.7625,5.574999999999999,132.5,2.8125,69.125,0.0,10.6125,7.9125000000000005,4.7250000000000005,88.75,1.0625,0.0,11.4625,0,5,0
2017-12-09,45.625,0.0,14.0875,8.7875,1.8625000000000003,118.75,5.0625,47.125,0.0,13.225,8.200000000000001,1.4375,138.75,2.8125,0.0,12.899999999999999,0,1,0
2017-12-10,40.5,0.0,14.05,8.274999999999999,-0.04999999999999982,135.0,4.0625,40.875,0.0,13.6,8.0,-0.22499999999999998,108.75,2.375,0.0,13.6125,1,2,1
2017-12-11,43.25,0.0,14.912499999999998,9.1125,1.55,151.25,4.3125,47.75,0.0,14.162500000000001,8.825,1.8375000000000004,167.5,1.4375,0.0,15.799999999999999,0,4,0
2017-12-12,20.5,0.0,20.1625,10.45,-3.5875000000000004,133.75,7.4375,20.625,0.0,19.75,10.1875,-3.875,126.25,4.8125,0.0,18.7375,0,0,0
2017-12-13,56.5,0.0,18.037499999999998,13.325,8.0,218.75,4.375,59.25,0.0,17.212500000000002,13.0,8.1875,203.75,2.3125,0.0,17.175,0,3,0
2017-12-14,74.625,0.0,17.112499999999997,14.4875,12.412500000000001,267.5,3.0,72.75,0.0,16.875,14.075,11.7625,241.25,1.625,0.0,16.512500000000003,0,3,0
2017-12-15,81.625,0.0,15.599999999999998,13.737499999999999,12.2625,177.5,2.25,79.5,0.0,15.2875,13.275,11.537500000000001,190.0,1.25,0.0,15.825,1,4,1
2017-12-16,78.25,0.0,15.662499999999998,13.287500000000001,11.2875,188.75,2.75,75.625,0.0,15.275000000000002,12.6875,10.375,143.75,1.125,0.0,15.5625,0,4,0
2017-12-17,49.875,0.0,17.5375,11.975,6.2124999999999995,121.25,4.1875,48.5,0.0,16.75,11.1875,5.0375,160.0,2.6875,0.0,17.487499999999997,0,3,0
2017-12-18,39.875,0.0,19.2375,12.3125,4.8500000000000005,153.75,3.875,41.5,0.0,18.325,11.8375,4.625000000000001,182.5,2.0,0.0,18.825,1,2,0
2017-12-19,56.75,0.0,18.499999999999996,13.7375,9.0375,185.0,2.5,55.875,0.0,17.8125,13.1,8.375,231.25,0.9375,0.0,18.837500000000002,1,4,0
2017-12-20,38.625,0.0,18.862499999999997,11.799999999999999,3.6000000000000005,130.0,4.5625,46.0,0.0,17.825,11.9375,5.4,167.5,2.3125,0.0,19.75,0,4,0
2017-12-21,44.0,0.0,19.3875,12.8375,5.675,157.5,3.375,43.375,0.0,18.6875,12.2625,5.325000000000001,153.75,1.3125,0.0,20.125,0,5,0
2017-12-22,26.125,0.0,22.0375,12.5625,1.4125,138.75,7.0625,31.5,0.0,20.1,11.9125,2.2624999999999997,157.5,2.875,0.0,21.162499999999998,0,2,0
2017-12-23,53.75,0.0,20.2875,14.925,9.2625,175.0,5.5625,53.875,0.0,19.6,14.3875,9.0875,193.75,2.9375,0.0,19.25,0,1,0
2017-12-24,78.5,0.0,16.262500000000003,14.087499999999999,12.35,250.0,7.5625,78.625,0.0,15.4625,13.3875,11.6375,237.5,3.8125,0.0,13.925,0,0,0
2017-12-25,77.625,0.0,13.049999999999999,11.0125,8.9875,208.75,3.5,73.125,0.0,12.787500000000001,10.412500000000001,7.8999999999999995,212.5,1.5625,0.0,11.475,0,2,0
2017-12-26,80.25,0.0,12.8625,10.887500000000001,9.049999999999999,95.0,2.5,77.125,0.0,12.4125,10.174999999999999,7.937500000000001,118.75,1.6875,0.0,12.737499999999999,0,4,0
2017-12-27,47.25,0.0,17.0625,11.487499999999999,5.449999999999999,123.75,5.75,42.375,0.0,17.325,11.2125,4.225,126.25,4.75,0.0,15.012500000000001,0,0,0
2017-12-28,46.5,0.0,16.8,11.149999999999999,4.8125,137.5,3.9375,44.75,0.0,16.5,10.712500000000002,3.925,117.5,2.6875,0.0,15.875,0,1,0
2017-12-29,65.0,0.0,14.737500000000002,11.262500000000001,7.762499999999999,136.25,2.1875,66.25,0.0,14.599999999999998,11.325000000000001,8.05,148.75,0.875,0.0,15.950000000000001,1,5,0
2017-12-30,77.625,0.0,14.45,12.3375,10.4125,176.25,3.375,77.5,0.0,13.725,11.6375,9.6625,170.0,1.0625,0.0,14.325000000000001,0,3,0
2017-12-31,74.25,0.0,13.9375,11.474999999999998,8.975,150.0,5.625,76.5,0.0,13.125,10.887500000000001,8.5375,155.0,2.4375,0.0,13.237499999999999,0,3,0
2018-01-01,93.25,0.0,12.262500000000001,11.6875,11.162499999999998,193.75,3.5,92.375,0.0,11.450000000000001,10.837499999999999,10.2375,143.75,4.0625,0.0,11.562500000000002,0,2,0
2018-01-02,73.125,0.0,16.725,13.987499999999999,11.637500000000001,275.0,5.25,71.625,0.0,16.3,13.462499999999999,10.95,232.5,1.625,0.0,15.2375,0,1,0
2018-01-03,75.0,0.0,16.25,13.787500000000001,11.6625,183.75,5.0,80.375,0.0,14.924999999999999,13.075,11.437500000000002,162.5,2.75,0.0,14.225000000000001,0,0,0
2018-01-04,84.25,0.0,13.549999999999997,12.1375,10.8375,153.75,5.75,85.125,0.0,12.4125,11.15,9.912500000000001,157.5,3.6875,0.0,11.924999999999999,0,0,0
2018-01-05,86.75,0.0,12.949999999999998,11.812499999999998,10.7375,213.75,7.0625,85.25,0.0,12.375,11.1,9.8875,183.75,4.25,0.0,11.5,0,1,0
2018-01-06,91.0,0.0,13.5875,12.712499999999999,12.049999999999999,167.5,2.375,90.0,0.0,12.65,11.725000000000001,10.9625,187.5,1.25,0.0,12.6625,1,1,0
2018-01-07,80.25,0.0,13.175,11.1875,9.312500000000002,92.5,2.375,81.875,0.0,12.25,10.450000000000001,8.75,157.5,1.5,0.0,12.925,1,4,0
2018-01-08,79.5,0.0,12.5,10.400000000000002,8.325,140.0,2.4375,78.25,0.0,11.9875,9.8125,7.625000000000002,120.0,0.625,0.0,13.550000000000002,1,5,1
2018-01-09,85.0,0.0,13.1,11.612499999999999,10.35,197.5,1.875,84.625,0.0,12.375,10.924999999999999,9.5875,176.25,1.0,0.0,13.549999999999999,1,5,1
2018-01-10,75.375,0.0,15.387500000000001,12.975,10.837499999999999,126.25,2.8125,74.375,0.0,14.8875,12.424999999999999,10.025000000000002,97.5,1.4375,0.0,14.65,1,3,1
2018-01-11,59.25,0.0,15.925,11.800000000000002,7.7124999999999995,141.25,6.625,56.5,0.0,15.3,10.9625,6.4125,131.25,4.0,0.0,14.875000000000002,0,2,0
2018-01-12,75.25,0.0,15.525,13.0625,10.9,202.5,3.5,77.5,0.0,14.399999999999999,12.250000000000002,10.325000000000001,170.0,1.375,0.0,15.0875,0,3,0
2018-01-13,76.5,0.0,14.799999999999999,12.299999999999999,10.0,176.25,3.375,74.5,0.0,14.012500000000001,11.325000000000001,8.65,153.75,2.75,0.0,14.35,0,3,0
2018-01-14,80.0,0.0,14.3875,12.425,10.475000000000001,206.25,5.125,82.75,0.0,13.6125,11.95,10.362499999999999,185.0,1.9375,0.0,12.975000000000001,0,1,0
2018-01-15,82.375,0.0,14.549999999999999,12.775,11.262500000000003,230.0,3.4375,82.125,0.0,13.937499999999996,12.2,10.65,203.75,1.4375,0.0,14.3125,0,4,0
2018-01-16,80.0,0.0,14.5,12.537499999999998,10.75,223.75,2.375,81.75,0.0,13.4375,11.6875,10.075,153.75,1.0625,0.0,13.9125,0,4,0
2018-01-17,92.875,0.0,13.5625,12.8875,12.337499999999999,140.0,2.625,92.125,0.0,12.462499999999999,11.7625,11.1375,150.0,1.5625,0.0,12.612499999999999,0,2,0
2018-01-18,75.125,0.0,15.725000000000001,13.25,11.0125,196.25,9.3125,78.375,0.0,14.637500000000001,12.537500000000001,10.6625,187.5,5.9375,0.0,13.437500000000002,0,0,0
2018-01-19,57.875,0.0,13.962499999999999,10.100000000000001,5.6625,290.0,11.5,53.875,0.0,13.462499999999999,9.225,4.074999999999999,298.75,5.1875,0.0,11.475,0,0,0
2018-01-20,70.75,0.0,13.325000000000001,10.575000000000001,7.7375,210.0,3.0625,69.375,0.0,12.962499999999999,10.15,7.162499999999999,165.0,0.9375,0.0,12.7125,0,2,0
2018-01-21,60.625,0.0,15.1375,11.124999999999998,6.9750000000000005,137.5,5.875,59.75,0.0,14.149999999999999,10.2125,5.825,138.75,3.625,0.0,13.287500000000001,0,1,0
2018-01-22,62.0,0.0,15.975,12.250000000000002,8.587499999999999,160.0,6.25,64.875,0.0,14.25,10.9625,7.662499999999999,171.25,4.3125,0.0,14.462499999999999,0,2,0
2018-01-23,72.5,0.0,16.724999999999998,13.9625,11.625,253.75,7.125,70.375,0.0,15.4,12.537500000000001,9.9,238.75,2.125,0.0,14.062499999999998,0,0,0
2018-01-24,88.875,0.0,13.999999999999998,13.037499999999998,12.162500000000001,148.75,3.75,93.75,0.0,12.525,12.0,11.537500000000001,137.5,2.5625,0.0,11.700000000000001,0,0,0
2018-01-25,90.375,0.0,12.425,11.625,10.8625,176.25,6.375,92.0,0.0,11.35,10.7125,10.0625,155.0,3.375,0.0,10.625,0,0,0
2018-01-26,95.125,0.0,8.9,8.525,8.149999999999999,150.0,6.375,92.875,0.0,7.9624999999999995,7.462499999999999,6.875000000000001,133.75,4.375,0.0,7.250000000000001,0,0,0
2018-01-27,93.75,0.0,9.437499999999998,8.9375,8.4375,146.25,3.1875,92.5,0.0,9.05,8.45,7.837499999999999,118.75,1.5,0.0,9.899999999999999,0,5,0
2018-01-28,87.625,0.0,11.975,10.825,9.762500000000001,162.5,2.5625,89.125,0.0,11.15,10.1875,9.262500000000001,183.75,1.4375,0.0,11.375000000000002,0,3,0
2018-01-29,87.75,0.0,12.375,11.237499999999999,10.175,162.5,2.5625,87.875,0.0,11.2875,10.1625,9.075,155.0,1.3,0.0,11.537500000000001,0,3,0
2018-01-30,90.0,0.0,11.7625,10.825,10.0,201.25,2.625,87.0,0.0,11.35,10.124999999999998,9.0625,198.75,1.2,0.0,11.375,2,4,0
2018-01-31,85.125,0.0,12.237499999999999,10.75,9.437499999999998,190.0,3.0625,84.25,0.0,11.425,9.9,8.5125,210.0,1.7,0.0,11.7375,0,4,0
2018-02-01,82.0,0.0,12.974999999999998,11.075000000000001,9.4125,207.5,2.6875,82.25,0.0,12.012500000000001,10.2,8.5875,158.75,1.3571428571428572,0.0,13.2125,0,4,0
2018-02-02,72.125,0.0,14.275000000000002,11.45,8.6,210.0,3.5,70.875,0.0,12.8375,10.0,7.0125,187.5,1.6428571428571428,0.0,14.7,0,5,0
2018-02-03,82.0,0.0,13.687500000000002,11.762500000000001,10.087499999999999,186.25,2.6875,78.625,0.0,12.625000000000002,10.55,8.55,157.5,1.4,0.0,14.375,0,4,0
2018-02-04,75.875,0.0,14.8375,12.174999999999999,9.787500000000001,155.0,2.9375,69.625,0.0,14.062499999999998,10.887500000000001,7.7125,138.33333333333334,1.625,0.0,16.5875,0,5,0
2018-02-05,63.625,0.0,16.25,12.575,9.075,133.75,3.8125,65.875,0.0,15.375,12.125,8.95,190.0,2.125,0.0,17.849999999999998,0,7,0
2018-02-06,62.0,0.0,16.9,12.725,8.8125,176.25,3.0,63.125,0.0,15.975,12.1625,8.5,188.69791666666666,2.0859375,0.0,17.75,0,5,0
2018-02-07,83.375,0.0,14.912500000000001,13.075,11.549999999999999,225.0,2.4375,75.625,0.0,14.437499999999998,11.85,9.3375,187.39583333333334,2.046875,0.0,15.975,0,4,0
2018-02-08,54.5,0.0,18.1,13.0125,7.887499999999999,168.75,4.25,57.25,0.0,16.875,12.1875,7.312500000000001,186.09375,2.0078125,0.0,19.0125,0,5,0
2018-02-09,70.25,0.0,17.55,14.300000000000002,11.262500000000001,170.0,3.6875,71.875,0.0,16.637499999999996,13.6875,10.9375,184.79166666666666,1.96875,0.0,17.3875,0,3,0
2018-02-10,61.0,0.0,19.65,14.937500000000002,10.750000000000002,157.5,4.75,67.5,0.0,17.762500000000003,13.912500000000001,10.499999999999998,183.48958333333334,1.9296875,0.0,19.400000000000002,0,3,0
2018-02-11,57.75,0.0,20.2125,15.2125,10.325,192.5,7.0,65.375,0.0,18.5625,14.775000000000002,11.3125,182.1875,1.890625,0.0,18.825000000000003,0,1,0
2018-02-12,90.375,0.0,16.5125,15.55,14.812500000000002,233.75,2.875,91.875,0.0,15.537500000000001,14.762500000000001,14.175,180.88541666666666,1.8515625,0.0,14.362499999999999,0,0,0
2018-02-13,86.125,0.0,15.037500000000001,13.725000000000001,12.600000000000001,290.0,4.375,84.75,0.0,13.975,12.587499999999999,11.312500000000002,179.58333333333334,1.8125,0.0,12.9875,0,0,0
2018-02-14,84.5,0.0,14.399999999999999,12.874999999999998,11.549999999999999,145.0,1.6875,85.125,0.0,13.05,11.6375,10.337499999999999,178.28125,1.7734375,0.0,13.0125,1,1,0
2018-02-15,58.625,0.0,17.35,12.837499999999999,8.6,117.5,4.5,59.25,0.0,16.1125,11.7125,7.249999999999999,176.97916666666666,1.734375,0.0,15.787500000000001,0,1,0
2018-02-16,57.0,0.0,18.45,13.799999999999999,9.483333333333333,160.0,5.3125,61.875,0.0,16.8625,12.924999999999999,9.1625,175.67708333333334,1.6953125,0.0,15.6375,1,0,0
2018-02-17,59.06666666666667,0.0,18.148333333333333,13.743333333333332,9.679444444444444,186.25,5.375,92.5,0.0,12.225000000000001,11.6,11.025,174.375,1.65625,0.0,10.7,0,0,0
2018-02-18,61.13333333333333,0.0,17.846666666666668,13.686666666666666,9.875555555555556,273.75,9.75,73.75,0.0,16.937499999999996,14.325,12.174999999999999,173.07291666666666,1.6171875,0.0,14.975000000000001,0,0,0
2018-02-19,63.2,0.0,17.545,13.629999999999999,10.071666666666665,210.0,2.6875,79.0,0.0,14.2625,12.2875,10.4875,171.77083333333334,1.578125,0.0,13.662500000000001,1,0,0
2018-02-20,65.26666666666667,0.0,17.243333333333332,13.573333333333332,10.267777777777777,231.25,3.0625,80.375,0.0,14.3,12.3625,10.6375,170.46875,1.5390625,0.0,14.012500000000001,0,0,0
2018-02-21,67.33333333333334,0.0,16.941666666666666,13.516666666666666,10.463888888888889,235.0,2.1875,84.25,0.0,14.725,13.125,11.825,169.16666666666666,1.5,0.0,14.85,1,0,0
2018-02-22,69.4,0.0,16.64,13.459999999999999,10.66,98.75,2.9375,81.25,0.0,14.5375,12.687500000000002,11.0,167.86458333333334,1.4609375,0.0,13.625,1,1,0
2018-02-23,72.875,0.0,16.2,13.4875,11.137500000000001,195.0,3.875,77.75,0.0,15.012500000000001,12.85,10.962499999999999,166.5625,1.421875,0.0,14.825,1,1,0
2018-02-24,77.25,0.0,15.250000000000002,12.887500000000001,10.875,187.5,2.5625,82.0,0.0,14.05,12.2875,10.7625,165.26041666666666,1.3828125,0.0,14.274999999999999,0,3,0
2018-02-25,71.5,0.0,15.9125,13.0625,10.5125,207.5,5.125,73.75,0.0,15.537500000000001,12.875,10.5875,163.95833333333334,1.34375,0.0,14.6375,0,2,0
2018-02-26,71.125,0.0,16.6875,13.625000000000002,10.937500000000002,178.75,3.625,77.375,0.0,15.5,13.2375,11.275,162.65625,1.3046875,0.0,14.9625,0,0,0
2018-02-27,79.75,0.0,15.287499999999998,13.2875,11.549999999999999,260.0,3.75,83.375,0.0,14.6625,13.075000000000001,11.725,161.35416666666666,1.265625,0.0,13.7375,0,1,0
2018-02-28,72.875,0.0,14.8125,11.9375,9.2625,151.25,3.1875,75.25,0.0,14.062500000000002,11.4375,8.987499999999999,160.05208333333334,1.2265625,0.0,13.8,0,3,0
2018-03-01,77.875,0.0,15.225,12.8625,10.9125,165.0,2.25,82.125,0.0,14.337499999999999,12.475,10.9375,158.75,1.1875,0.0,14.3375,0,3,0
2018-03-02,78.875,0.0,15.325000000000001,13.137500000000001,11.287499999999998,227.5,2.0,83.125,0.0,14.775,12.95,11.5375,212.5,1.3125,0.0,14.475,2,3,2
2018-03-03,72.25,0.0,16.8625,13.837500000000002,11.374999999999998,202.5,3.0625,71.5,0.0,16.174999999999997,13.0875,10.400000000000002,183.75,1.6875,0.0,17.225,0,4,0
2018-03-04,59.875,0.0,20.337500000000002,15.375,11.4375,135.0,4.375,66.625,0.0,18.8625,15.0,12.025,161.25,1.875,0.0,20.424999999999997,0,4,0
2018-03-05,61.375,0.0,19.5,14.937500000000002,11.2125,172.5,3.4375,69.25,0.0,18.775000000000002,15.237499999999999,12.575000000000001,172.5,1.75,0.0,19.5125,0,4,0
2018-03-06,66.375,0.0,19.125,15.375,12.375,208.75,6.0625,73.375,0.0,18.8375,15.862499999999999,13.662500000000001,185.0,2.0625,0.0,18.2125,0,3,0
2018-03-07,76.375,0.0,17.025,14.55,12.562499999999998,191.25,2.5625,84.0,0.0,16.4125,14.7375,13.4875,186.25,1.5625,0.0,16.175,0,2,0
2018-03-08,58.75,0.0,20.700000000000003,15.700000000000001,11.525,193.75,7.0625,66.125,0.0,20.1375,16.1125,13.05,203.75,2.75,0.0,19.062500000000004,0,1,0
2018-03-09,64.0,0.0,18.150000000000002,14.324999999999998,11.075,283.75,5.5,69.5,0.0,17.862500000000004,14.6875,12.125000000000002,286.25,2.5625,0.0,15.675,0,0,0
2018-03-10,66.75,0.0,16.775,13.3,10.25,247.5,3.0625,76.875,0.0,17.4875,15.05,13.212499999999999,210.0,1.6875,0.0,14.724999999999998,1,0,0
2018-03-11,75.0,0.0,16.3875,13.849999999999998,11.7625,251.25,2.3125,83.125,0.0,16.825,15.025,13.75,198.75,1.4375,0.0,14.7125,3,1,1
2018-03-12,73.125,0.0,16.85,14.087499999999999,11.7625,213.75,2.5625,83.0,0.0,17.0,15.187500000000002,13.875,220.0,1.6875,0.0,15.012500000000001,2,1,0
2018-03-13,75.625,0.0,15.812499999999998,13.325000000000001,11.25,232.5,3.125,82.625,0.0,15.287500000000001,13.487499999999999,12.087500000000002,225.0,1.75,0.0,14.6125,0,2,0
2018-03-14,72.375,0.0,16.9375,13.987499999999999,11.525,217.5,2.75,80.0,0.0,16.6375,14.475,12.887500000000001,191.25,1.4375,0.0,16.349999999999998,0,3,0
2018-03-15,73.375,0.0,16.075,13.3125,10.962499999999999,230.0,2.3125,82.5,0.0,16.3875,14.5125,13.125,161.25,1.0625,0.0,14.475,0,2,0
2018-03-16,68.125,0.0,15.9875,12.650000000000002,9.5375,255.0,3.5,76.125,0.0,16.424999999999997,13.825,11.687499999999998,223.75,1.8125,0.0,14.7,1,2,0
2018-03-17,69.25,0.0,15.675,12.55,9.700000000000001,250.0,2.6875,77.375,0.0,16.075,13.6375,11.775,223.75,1.8125,0.0,14.1875,2,2,0
2018-03-18,86.5,0.0,11.7,10.65,9.5,130.0,2.25,94.5,0.0,11.1,10.649999999999999,10.2,255.0,1.25,0.0,13.55,0,2,0
2018-03-28,56.6,0.0,24.48,18.9,15.12,120.0,4.3,61.2,0.0,23.68,18.78,15.539999999999997,180.0,2.7,0.0,24.1,0,1,0
2018-03-29,66.625,0.0,18.8125,15.237499999999997,12.350000000000001,238.75,7.6875,69.25,0.0,19.012500000000003,15.6875,13.0875,246.25,2.375,0.0,16.8875,0,1,0
2018-03-30,71.5,0.0,16.5625,13.724999999999998,11.262500000000001,270.0,6.125,73.125,0.0,17.4375,14.6375,12.4125,232.5,1.875,0.0,14.637500000000001,0,0,0
2018-03-31,71.5,0.0,17.4,14.362499999999999,11.8875,240.0,3.1875,79.125,0.0,17.574999999999996,15.199999999999998,13.525000000000002,257.5,2.1875,0.0,15.425000000000002,0,1,0
2018-04-01,76.625,0.0,18.062499999999996,15.337499999999999,13.249999999999998,246.25,3.0625,76.0,0.0,17.644999999999996,15.157499999999997,13.360000000000001,122.5,1.0625,0.0,17.3125,1,2,1
2018-04-02,79.25,0.0,18.049999999999997,15.85,14.275,316.25,3.5625,86.75,0.0,17.714999999999996,15.114999999999998,13.195000000000002,241.25,1.8125,0.0,17.5875,0,2,0
2018-04-03,73.875,0.0,18.8875,16.125,14.025,335.0,4.4375,84.75,0.0,17.784999999999997,15.072499999999998,13.030000000000001,216.25,2.125,0.0,16.387500000000003,0,0,0
2018-04-04,70.875,0.0,18.599999999999998,15.3875,12.875000000000002,275.0,3.8125,74.25,0.0,17.854999999999997,15.03,12.865000000000002,227.5,1.9375,0.0,17.525000000000002,2,3,2
2018-04-05,66.125,0.0,19.2375,15.262500000000003,11.575,266.25,3.75,64.25,0.0,17.924999999999997,14.987499999999999,12.700000000000001,190.0,1.5625,0.0,20.7625,1,4,1
2018-04-06,77.75,0.0,18.775,16.3125,14.562500000000002,242.5,2.625,85.875,0.0,17.994999999999997,14.944999999999999,12.535,193.75,1.5,0.0,20.525,1,5,1
2018-04-07,73.25,0.0,19.4,16.375,14.2125,237.5,3.375,79.875,0.0,18.064999999999998,14.9025,12.370000000000001,306.25,2.1875,0.0,19.312499999999996,1,2,1
